frame,deltaMs,CPU Main Thread Frame Time,CPU Render Thread Frame Time,GPU Frame Time,Draw Calls Count,Batches Count,FogVision.UpdateMaterial
7113,16.72379,17030300,2044200,3460096,454,454,721300
7114,16.9538,15134200,1787400,3408896,454,454,48400
7115,18.7933,15743400,2129800,3461120,454,454,84400
7116,16.7864,15036300,1865200,3444736,454,454,52200
7117,19.0985,15584100,2310700,3479552,454,454,718400
7118,17.2025,17264600,2044900,3441664,454,454,50600
7119,18.8225,15196000,2156400,3442688,454,454,54300
7120,19.2306,17599400,1928500,3474432,454,454,47700
7121,19.8821,15570800,2069900,3469312,454,454,775900
7122,18.0319,17377700,2109300,3450880,454,454,65200
7123,16.7209,17584900,2061999,3450880,454,454,48100
7124,16.798,18498600,1940700,3474432,454,454,51200
7125,16.1992,16378900,1933800,3445760,454,454,699200
7126,19.9762,16378900,1933800,3445760,454,454,699200
7127,24.23459,15325000,1948800,3449856,0,0,45400
7128,21.039,14726900,2243900,0,454,454,44500
7129,17.2504,18439100,1928500,3414016,454,454,778900
7130,19.74221,19580200,2064499,3443712,454,454,55500
7131,18.9974,19582200,1922900,766976,454,454,56800
7132,19.6483,15829500,2227900,3505152,454,454,44800
7133,19.7516,18350900,2166600,3483648,454,454,707200
7134,21.1056,17456700,2230800,3478528,454,454,43300
7135,19.1159,18125900,2210600,3488768,454,454,85600
7136,16.289,18338100,2076200,3485696,454,454,45600
7137,17.6337,19711400,2554000,3486720,454,454,749100
7138,18.1616,17613000,1983900,3460096,454,454,50200
7139,18.7045,14683700,2165000,3457024,454,454,91500
7140,17.6929,16147300,2186700,3457024,454,454,88600
7141,17.81361,16675000,2467400,3443712,454,454,729300
7142,18.51419,17147700,2396300,3463168,454,454,56800
7143,17.56081,16003900,2174700,3465216,454,454,56600
7144,17.4741,15998600,2172700,3450880,454,454,52700
7145,19.0147,17031000,2125400,3453952,454,454,884300
7146,19.6002,16018100,2313000,3463168,454,454,66600
7147,17.382,15835900,2622900,3462144,454,454,56200
7148,19.0206,17389800,2536800,3452928,454,454,46100
7149,16.4462,17658500,1819900,3487744,454,454,739600
7150,19.5049,15856000,2114000,3437568,454,454,49900
7151,16.3997,17666700,1851000,3462144,454,454,49200
7152,18.3387,14994100,2053999,3472384,454,454,64200
7153,17.17521,18085500,2151300,3451904,454,454,732300
7154,18.9888,14867900,2093400,3425280,454,454,45000
7155,16.9357,16819100,1995600,3467264,454,454,54600
7156,18.5266,15287800,2093600,3410944,454,454,46500
7157,16.3086,17550200,2084099,3467264,454,454,721500
7158,18.891,15570900,2167000,3464192,454,454,43800
7159,17.7391,16774100,1928700,3466240,454,454,129000
7160,16.346,14761100,2010600,3446784,454,454,48300
7161,18.5186,17324600,1974300,3464192,454,454,702000
7162,18.7808,16268799,2063200,3410944,454,454,60500
7163,19.183,14858600,2424200,3441664,454,454,50600
