frame,deltaMs,CPU Main Thread Frame Time,CPU Render Thread Frame Time,GPU Frame Time,Draw Calls Count,Batches Count,FogVision.UpdateMaterial
1709,18.4027,16951300,2193100,3399680,456,456,44000
1710,18.8329,17084400,2178700,3365888,456,456,55300
1711,20.3399,18320100,2146900,3401728,456,456,717000
1712,18.6902,17039100,2073200,3399680,456,456,43000
1713,20.2166,16969400,2313700,3398656,456,456,39000
1714,17.2284,17541800,2171500,3490816,456,456,64100
1715,18.4711,17311800,2418300,3372032,456,456,728500
1716,19.353,18755700,2343500,3355648,456,456,38000
1717,19.9729,15660000,2371500,3398656,456,456,63900
1718,18.397,16629400,2350400,3375104,456,456,44400
1719,17.6577,17561300,2489100,3419136,456,456,737700
1720,17.544,18399700,2409600,3369984,456,456,46600
1721,16.7367,16768000,2182300,3376128,456,456,43100
1722,17.0146,16126300,2099600,3369984,456,456,45500
1723,20.4279,16139399,1888100,3371008,456,456,686500
1724,21.25471,15065200,1927100,3390464,456,456,40200
1725,20.1988,15528800,1920900,3411968,456,456,43600
1726,19.935,15802800,2870500,3389440,456,456,55200
1727,20.83771,19826300,2857600,3383296,456,456,810300
1728,20.2125,18768400,2947100,3395584,456,456,42900
1729,19.696,18438000,2743000,3361792,456,456,63000
1730,19.7934,19268300,2855100,3466240,456,456,46000
1731,19.46119,18726000,2902100,3382272,456,456,700700
1732,19.93871,18176500,2597300,3341312,456,456,47900
1733,20.2368,18073500,2548900,3337216,456,456,37100
1734,20.9178,17595200,2414700,3376128,456,456,39800
1735,21.0951,18409500,2499000,3371008,456,456,794100
1736,20.7767,18674400,2525500,3362816,456,456,41200
1737,19.58421,19366400,2724000,3372032,456,456,71700
1738,18.8958,19232800,2420500,3343360,456,456,46400
1739,18.6164,19283600,2025500,3368960,456,456,707800
1740,20.0374,18027800,2208300,3356672,456,456,62100
1741,20.5123,17163100,2682800,3428352,456,456,36700
1742,18.2102,16965300,2117800,3377152,456,456,56400
1743,18.585,18370200,2178900,3381248,456,456,720300
