frame,deltaMs,CPU Main Thread Frame Time,CPU Render Thread Frame Time,GPU Frame Time,Draw Calls Count,Batches Count,FogVision.UpdateMaterial
1163,17.3303,18365700,2160500,3408896,456,456,43400
1164,19.516,15790400,2443600,3437568,456,456,43800
1165,18.0858,19401100,2254900,3442688,456,456,778200
1166,17.6278,15712500,2329100,3469312,456,456,43200
1167,18.6519,18023300,2079899,3461120,456,456,51600
1168,17.7461,16676400,2346200,3422208,456,456,44300
1169,18.9165,16203199,2591300,3436544,456,456,715500
1170,17.54279,16517600,2215300,3435520,456,456,51400
1171,18.4559,15882300,2651600,3432448,456,456,71000
1172,16.4611,17539100,2136700,3432448,456,456,57500
1173,17.25741,16156099,2273600,3427328,456,456,718600
1174,17.2392,16953800,2089600,3434496,456,456,67800
1175,18.95,14740100,2135500,3437568,456,456,62300
1176,18.4686,15708900,1972300,3430400,456,456,57100
1177,16.2904,15868500,2240900,3386368,456,456,765600
1178,19.1272,17503700,2214600,3426304,456,456,49700
1179,16.829,16799400,2100100,3431424,456,456,57800
1180,18.8244,14623900,2115700,3450880,456,456,77000
1181,18.7339,17763100,1961100,3401728,456,456,712600
1182,18.3791,15490700,2522300,3431424,456,456,51400
1183,18.67299,17319800,2253900,3434496,456,456,45000
1184,18.06631,16703100,2175600,3442688,456,456,49700
1185,18.1459,16931100,2059200,3438592,456,456,691700
1186,17.1371,16933400,2483300,3435520,456,456,97000
1187,16.80499,16731500,2081300,3411968,456,456,115300
1188,16.3531,16599100,2058100,3422208,456,456,46200
1189,18.2289,15743100,1962100,3406848,456,456,1068300
1190,20.4581,15166900,2027699,3432448,456,456,58300
1191,17.646,14984400,2162900,3443712,456,456,48300
1192,16.7015,16715300,2477400,3437568,456,456,49400
1193,18.4787,19068900,2065900,3419136,456,456,696700
1194,17.4998,16176900,1908500,3431424,456,456,60900
1195,16.4533,15032600,2122000,3425280,456,456,49300
1196,16.1603,17039200,2302800,3420160,456,456,44100
1197,16.1018,16049900,1885900,3457024,456,456,51200
1198,16.5265,14926400,2015800,3437568,456,456,692200
1199,19.1573,14663200,1981000,3426304,456,456,46400
1200,18.8098,14723300,2087600,3428352,456,456,47200
1201,19.93771,14976400,2003699,3419136,456,456,53800
1202,19.0495,17782800,2342800,3437568,456,456,689900
1203,16.7419,17212900,2120200,3427328,456,456,54800
1204,18.5295,18540300,2045799,3419136,456,456,42600
1205,16.2759,17558000,1958100,3425280,456,456,47900
1206,16.35579,15303900,2150400,3439616,456,456,737000
1207,16.9428,16752900,2098600,3420160,456,456,69700
1208,19.5722,16752900,2098600,3420160,456,456,69700
1209,24.5351,14868500,1978200,3430400,0,0,52100
1210,17.0836,15434700,2327800,0,456,456,738200
1211,17.1525,18107100,1944300,3440640,456,456,49400
1212,20.629,19957900,2331500,3427328,456,456,55700
1213,18.7408,15537300,1816400,764928,456,456,50700
1214,17.1788,15607800,2177500,3485696,456,456,686700
1215,17.0089,19132300,2104800,3459072,456,456,49400
1216,15.9612,17227500,1949100,3443712,456,456,50700
1217,17.8182,15683300,2181400,3463168,456,456,43200
1218,16.0802,15628900,1933000,3418112,456,456,694300
1219,19.6436,14399400,2007400,3437568,456,456,48400
1220,19.1926,16378699,1915200,3404800,456,456,59600
1221,18.4572,14555300,2384400,3424256,456,456,49100
1222,18.4252,18292800,2115800,3477504,456,456,690400
1223,19.1417,17634000,2208100,3422208,456,456,44900
1224,19.8295,16633299,2116400,3428352,456,456,48800
1225,17.9699,16968000,2130200,3476480,456,456,53900
1226,18.0082,17596800,2056600,3454976,456,456,764100
1227,17.6989,18492700,2158400,3430400,456,456,59500
1228,17.2407,16396200,2579700,3421184,456,456,57600
1229,19.2396,16339099,2234800,3416064,456,456,77600
1230,18.6957,16212599,2451500,3433472,456,456,972000
1231,18.4465,15361400,2581800,3450880,456,456,57700
1232,19.1679,17287700,2154300,3438592,456,456,59700
1233,16.97441,17017700,2240300,3433472,456,456,48800
1234,17.3245,16584599,2433300,3418112,456,456,740500
1235,17.9093,17557200,2174100,3380224,456,456,46300
1236,18.1373,15346300,2208900,3419136,456,456,48800
1237,16.2932,15641000,2104300,3431424,456,456,48100
1238,16.446,16507000,2022400,3451904,456,456,684600
1239,17.3221,16764399,2054399,3424256,456,456,47800
1240,17.0142,14719700,2026900,3415040,456,456,57500
1241,16.0268,14949800,1908500,3430400,456,456,51300
1242,18.4118,15863400,2139200,3450880,456,456,701000
1243,18.9528,15356800,2020500,3429376,456,456,55800
1244,18.0999,14206000,2112600,3428352,456,456,56000
1245,16.8932,16729099,2040700,3423232,456,456,56000
1246,18.851,17569900,2088400,3457024,456,456,688900
1247,18.686,16428100,1970200,3448832,456,456,47200
1248,16.4983,15333900,2137800,3381248,456,456,52800
1249,18.2243,17378600,2187200,3436544,456,456,50100
1250,17.716,17277200,2148900,3433472,456,456,933400
1251,18.616,14853700,2366400,3409920,456,456,42100
1252,18.3143,16673700,2285600,3405824,456,456,54400
1253,18.0918,16033400,2308600,3407872,456,456,62200
1254,17.5995,17096200,2100200,3462144,456,456,746700
1255,18.9615,16902600,2298200,3427328,456,456,61500
1256,17.5012,16706100,2337000,3447808,456,456,52700
1257,18.8434,15293800,2458400,3445760,456,456,55300
1258,19.3898,17402300,2162500,3426304,456,456,704000
1259,17.4115,15821600,2696700,3384320,456,456,103600
1260,17.8962,17409100,2286900,3451904,456,456,54700
1261,16.5743,17947300,1957500,3429376,456,456,51000
1262,18.04921,16001600,2133900,3429376,456,456,674100
1263,17.8866,16336800,2036700,3448832,456,456,55800
1264,16.2956,14893500,2121600,3422208,456,456,48000
1265,16.1771,16568800,1996700,3421184,456,456,93500
1266,19.344,16514000,2098000,3463168,456,456,687700
1267,16.9187,14624300,2059800,3412992,456,456,48800
1268,16.5358,14606200,2118800,3430400,456,456,64100
1269,16.3671,17947300,2177400,3418112,456,456,60600
1270,17.8143,15509900,2057500,3422208,456,456,663500
1271,16.772,14738200,2010100,3400704,456,456,51700
1272,18.2304,14787400,2080900,3427328,456,456,48300
1273,18.8956,16382200,2054500,3429376,456,456,49100
1274,19.1972,15088500,2327700,3421184,456,456,701200
1275,17.7571,16707600,2189100,3431424,456,456,48800
1276,18.2156,17313700,2099900,3409920,456,456,66000
1277,19.2781,17717400,1963300,3426304,456,456,91200
1278,16.5101,16298700,2229800,3424256,456,456,713700
1279,17.333,16639299,2335900,3416064,456,456,39900
1280,16.1901,17757800,2240100,3437568,456,456,64300
1281,16.7569,14901000,1918000,3447808,456,456,48000
1282,17.2469,16013300,2163700,3436544,456,456,684200
1283,16.9165,14661500,2102600,3424256,456,456,64300
1284,16.685,15136200,2083600,3425280,456,456,46000
1285,17.8342,15721800,2369700,3405824,456,456,43000
1286,19.3568,15309600,1990300,3461120,456,456,690200
1287,20.4792,15071200,2094599,3445760,456,456,42600
1288,18.7198,16416699,2151200,3431424,456,456,44000
1289,19.1858,17908000,2157100,3528704,456,456,51000
1290,18.1625,18911900,2244000,3427328,456,456,782500
1291,18.002,17231800,2361000,3418112,456,456,48300
1292,17.7934,17619900,2275900,3422208,456,456,59000
1293,17.9472,16415099,2444800,3417088,456,456,43900
1294,18.6954,16578800,2438000,3437568,456,456,703500
1295,17.54989,16329000,2101300,3435520,456,456,51700
1296,18.5355,16332899,2161300,3416064,456,456,73500
1297,17.9947,17234100,2356600,3457024,456,456,48300
1298,18.2774,16070699,2154400,3451904,456,456,698100
1299,17.7707,17069700,2183900,3457024,456,456,43400
1300,17.6215,16327300,2214900,3441664,456,456,59000
1301,16.5957,16686800,1996300,3418112,456,456,43800
1302,19.1746,16379700,1907400,3457024,456,456,693300
1303,19.0989,16271899,2126600,3452928,456,456,49600
1304,17.365,14901100,2190000,3454976,456,456,52500
1305,17.66129,17631800,2103900,3437568,456,456,53400
1306,19.0533,17578100,2060800,3492864,456,456,709900
1307,21.4166,15887700,2548800,3417088,456,456,44100
1308,22.2445,16052499,2385200,3418112,456,456,53100
1309,20.9278,17481200,2512200,3414016,456,456,56100
1310,23.2955,19807700,2279100,3433472,456,456,769500
1311,19.2061,20725000,2221900,3386368,456,456,51400
1312,17.1542,19322300,2399300,3421184,456,456,51300
1313,20.7661,21015600,1953900,3422208,456,456,48700
1314,23.6488,17912900,2082800,3435520,456,456,771100
1315,17.391,15614600,2357800,3420160,456,456,69800
1316,19.5385,18731100,2660900,3901440,456,456,47800
1317,17.0005,22158800,1858500,3474432,456,456,57200
1318,21.5331,15903000,2146500,3438592,456,456,763400
1319,25.2873,17957900,1892200,3431424,456,456,47900
1320,23.8549,15456900,2610600,3461120,456,456,45700
1321,21.487,19012500,2713300,3432448,456,456,669400
1322,22.6999,23300300,2571600,3434496,456,456,48300
1323,18.6288,22290700,2357700,3436544,456,456,62400
1324,18.1879,19863200,2523600,3435520,456,456,48700
1325,18.9412,21016800,2327100,3422208,456,456,696800
1326,18.8635,17078200,2124300,3432448,456,456,47600
1327,17.3691,16676400,2080400,3460096,456,456,60600
1328,16.4194,17406500,2069600,3394560,456,456,64800
1329,16.3892,17247200,2025000,3437568,456,456,693300
1330,17.2567,15988700,2102200,3419136,456,456,52300
1331,16.2485,14638800,2058100,3421184,456,456,66200
1332,18.4745,14756800,2017199,3423232,456,456,67200
1333,17.7004,15892400,1797900,3382272,456,456,711700
1334,17.27489,14629000,2302500,3448832,456,456,48700
1335,18.28591,17023800,1960700,3447808,456,456,48900
1336,17.0286,16321000,1930600,3428352,456,456,43400
1337,17.932,15865300,2148200,3423232,456,456,675300
1338,17.49189,16446700,2181700,3437568,456,456,49700
1339,17.39831,15473100,2646400,3426304,456,456,45800
1340,16.87569,16353000,2293500,3435520,456,456,46600
1341,18.6866,16068500,2261000,3412992,456,456,669000
1342,19.1865,15627800,2122600,3445760,456,456,49100
1343,20.7712,15178300,2394500,3417088,456,456,51900
1344,18.8274,17107800,2292600,3427328,456,456,49000
1345,20.0038,17791800,2990800,3436544,456,456,733900
1346,25.0554,18800600,2085799,3428352,456,456,65700
