frame,deltaMs,CPU Main Thread Frame Time,CPU Render Thread Frame Time,GPU Frame Time,Draw Calls Count,Batches Count,FogVision.UpdateMaterial
5860,18.9534,17388200,2027299,3257344,454,454,40500
5861,19.0186,17558400,2196100,3184640,454,454,42400
5862,18.7288,18965600,2228600,3229696,454,454,661700
5863,18.0456,17501400,2026800,3245056,454,454,55200
5864,16.8842,17686800,2318200,3256320,454,454,40100
5865,18.82531,17089000,1925900,3215360,454,454,50300
5866,17.05499,16642100,1968200,3187712,454,454,648400
5867,19.7356,15333400,2137600,3241984,454,454,44600
5868,18.5102,17272900,2170900,3208192,454,454,40600
5869,18.9451,15666500,2118200,3226624,454,454,70600
5870,17.6319,18362100,3095100,3215360,454,454,653000
5871,19.2353,17086400,2194900,3213312,454,454,50200
5872,18.0128,17551300,2043800,3188736,454,454,41300
5873,16.4958,15998100,2077900,3190784,454,454,43100
5874,18.0154,17803300,2350600,3212288,454,454,906100
5875,17.2234,16599300,1851100,3225600,454,454,37400
5876,19.56991,15023800,2166500,3225600,454,454,38400
5877,16.67829,16277899,1860600,3223552,454,454,46800
5878,20.8283,15759100,2066700,3233792,454,454,748400
5879,20.6935,18244500,1963000,3191808,454,454,38500
5880,19.6304,15243400,2280300,3240960,454,454,46100
5881,17.5202,19178800,2074199,3231744,454,454,50700
5882,16.2562,19363300,2095800,3216384,454,454,676500
5883,17.5907,18230700,1784300,3235840,454,454,59200
5884,16.5829,15804200,1848100,3218432,454,454,42500
5885,18.068,14825000,2148300,3206144,454,454,45800
5886,16.5086,16065000,1850300,3258368,454,454,667300
5887,19.2702,15010200,2215600,3186688,454,454,38400
5888,22.3668,16522300,1834700,3259392,454,454,38400
5889,19.3863,14887000,2022900,3265536,454,454,48700
5890,19.2673,17854200,2099600,3222528,454,454,647800
5891,19.7122,20868900,2006800,3244032,454,454,37600
5892,16.8264,17843200,2496500,3240960,454,454,39300
5893,19.5538,17736100,2077600,3238912,454,454,44100
5894,18.4229,18090200,1791200,3250176,454,454,691400
5895,18.8616,15471700,2173000,3231744,454,454,41800
5896,17.8472,18146800,2090500,3221504,454,454,44300
5897,18.3885,16858800,2161000,3184640,454,454,38500
5898,17.2985,16848000,1945000,3235840,454,454,719300
5899,18.662,16344500,2101000,3230720,454,454,41800
5900,18.3061,16964000,1917000,3238912,454,454,51900
5901,16.6709,15937600,2137500,3227648,454,454,45600
5902,16.6392,17257800,2299000,3245056,454,454,643000
5903,17.2139,16694299,1529400,3234816,454,454,39000
5904,19.0502,15086400,1950600,3222528,454,454,39500
5905,17.6038,15149400,1897500,3267584,454,454,37900
5906,18.1388,15816400,2115000,3223552,454,454,649000
5907,19.4027,17655200,1876100,3239936,454,454,45600
5908,16.7481,16111799,2108700,3247104,454,454,41200
5909,17.1625,16664200,2073400,3188736,454,454,49000
5910,18.38459,17969100,1917100,3250176,454,454,655200
5911,20.2611,15262300,2008800,3220480,454,454,40000
5912,19.06139,15426600,2379700,3246080,454,454,46700
5913,18.4017,16816300,2369600,3234816,454,454,50400
5914,18.54391,18830300,2207800,3194880,454,454,642800
5915,20.1461,17627300,2149000,3221504,454,454,47000
5916,18.8717,16946700,2143400,3235840,454,454,39000
5917,16.6329,17132200,2184500,3239936,454,454,69100
5918,16.7025,18702500,2362400,3207168,454,454,751100
5919,19.2231,17468500,2007899,3230720,454,454,41600
5920,17.2555,15191500,1930100,3222528,454,454,38800
5921,19.7288,15063700,2214600,3226624,454,454,38400
5922,20.688,17557400,1912400,3227648,454,454,665500
5923,18.0724,15802600,2113700,3232768,454,454,40100
5924,17.0844,18366800,2158100,3201024,454,454,72400
5925,18.7396,19275700,2037300,3235840,454,454,39400
5926,18.6886,16323100,1873800,3246080,454,454,710500
5927,19.7532,15499300,2321300,3209216,454,454,40500
5928,20.803,17245400,1828700,3226624,454,454,42100
5929,20.1292,16988700,2129500,3213312,454,454,38500
5930,20.5692,18236600,2282000,3225600,454,454,654800
5931,20.89661,19227700,2313100,3215360,454,454,41100
5932,17.0598,18598200,2438400,3206144,454,454,39000
5933,20.4305,19132800,2285200,3232768,454,454,37000
5934,17.3848,19281700,1929300,3207168,454,454,824800
5935,19.0964,15508000,2196400,3189760,454,454,42300
5936,16.6416,18394900,1831600,3194880,454,454,39900
5937,18.4749,15956000,2072700,3208192,454,454,49600
5938,17.3053,17587700,1905100,3201024,454,454,780500
5939,19.1403,15155300,2331900,3222528,454,454,37000
5940,19.426,17034900,2085200,3224576,454,454,44000
5941,18.212,15363200,1999400,3215360,454,454,52200
5942,16.9278,17790700,2040700,3222528,454,454,713500
5943,16.9919,18037800,2124800,3237888,454,454,42600
5944,17.2551,16710100,2018600,3225600,454,454,42900
5945,16.8191,15291100,2004500,3219456,454,454,56400
5946,18.9986,15530300,1920500,3223552,454,454,750800
5947,21.1699,15837100,2115700,3232768,454,454,62300
5948,18.0761,15407100,2022900,3234816,454,454,43400
5949,16.7037,17374000,2425100,3258368,454,454,50400
5950,18.8771,19527400,2214600,3205120,454,454,648600
5951,20.5831,16452000,2037399,3226624,454,454,37400
5952,20.0027,15080900,2204800,3207168,454,454,46400
5953,17.19571,17432000,2009100,3241984,454,454,50100
5954,19.03909,19231100,2050600,3229696,454,454,732500
5955,18.88141,18567600,1864100,3232768,454,454,42500
5956,16.7116,15670000,2187400,3203072,454,454,35800
5957,17.849,17576700,2059200,3238912,454,454,39700
5958,16.84391,17447300,2016400,3247104,454,454,705600
5959,18.9115,14925500,1837400,3193856,454,454,44000
5960,16.4021,16324400,2175700,3239936,454,454,41500
5961,18.3421,15435400,2540500,3223552,454,454,44000
5962,16.6072,17487900,1919200,3224576,454,454,1005200
5963,19.6691,14779300,2245400,3233792,454,454,65100
5964,19.5991,16857900,2187100,3232768,454,454,44100
5965,18.9786,15061200,2198200,3222528,454,454,50300
5966,16.6549,18189800,2313200,3221504,454,454,753600
5967,19.1072,17974600,2293000,3221504,454,454,37200
5968,16.6369,17550000,2396800,3238912,454,454,51900
5969,16.9766,15166900,2173000,3233792,454,454,47100
5970,17.0203,17735400,2007400,3237888,454,454,653500
5971,17.7877,15231100,2035600,3226624,454,454,36600
5972,17.7307,15396400,2034400,3223552,454,454,61700
5973,18.9443,15208700,1970000,3236864,454,454,70900
5974,17.2722,16329300,1915600,3244032,454,454,688100
5975,17.5641,16306500,2184900,3329024,454,454,47700
5976,18.0646,17509700,2100800,3228672,454,454,46100
5977,16.4141,15639200,2333300,3230720,454,454,44700
5978,18.6099,15875300,2241400,3188736,454,454,687900
5979,18.1072,16616499,1881700,3201024,454,454,38000
5980,19.0604,15045800,2078300,3219456,454,454,55800
5981,17.02999,16853300,2044500,3209216,454,454,44800
5982,18.3943,16576100,2109600,3249152,454,454,691700
5983,18.9384,17671700,2087500,3235840,454,454,74500
5984,18.161,15528200,2221800,3243008,454,454,43000
5985,17.2245,16836200,2136200,3230720,454,454,42700
5986,18.4389,17530100,2104600,3222528,454,454,696300
5987,17.3047,16695000,2152600,3221504,454,454,54000
5988,18.33299,15868000,2079800,3232768,454,454,40900
5989,16.73501,16929100,2124800,3229696,454,454,37700
5990,17.0815,15919900,2062300,3229696,454,454,666200
5991,17.4373,16828500,1977600,3236864,454,454,57800
5992,16.5731,15164200,1979100,3250176,454,454,37500
5993,19.3633,15681400,2239200,3181568,454,454,43300
5994,17.0796,16026599,2167700,3181568,454,454,651500
5995,19.6326,14985100,2224500,3175424,454,454,38600
5996,16.65301,18004200,1969300,3234816,454,454,55400
5997,18.4188,15587500,1928000,3218432,454,454,58400
5998,18.4529,18228900,2008900,3201024,454,454,652600
5999,20.0441,15305800,2053000,3228672,454,454,56000
6000,16.8761,16698300,2157000,3220480,454,454,37000
6001,16.60461,16940100,2106900,3267584,454,454,40600
6002,16.9029,18680500,2007899,3300352,454,454,650100
6003,17.1204,15518700,1509300,3223552,454,454,40800
6004,20.0321,15195000,1830300,3211264,454,454,45900
6005,23.7222,15509300,1887000,3247104,454,454,47800
6006,24.8897,15679300,2444300,3232768,454,454,692300
6007,25.926,18267100,2575400,3245056,454,454,42300
6008,21.744,21973800,2463500,3234816,454,454,43500
6009,24.2764,23264500,2508300,3238912,454,454,677600
6010,25.0076,23882800,2634800,3201024,454,454,66900
6011,26.2192,20201000,2511500,3234816,454,454,80300
6012,26.1153,22582300,2515400,3228672,454,454,676700
6013,23.8777,23213600,2699600,3221504,454,454,41900
6014,19.3975,23871600,2602200,3245056,454,454,45600
6015,18.2554,24303900,2412200,3233792,454,454,46700
6016,19.8035,22354100,2025399,3192832,454,454,668100
6017,20.1185,17943100,1997900,3264512,454,454,41200
6018,21.9872,16643899,2266500,3190784,454,454,39700
6019,19.0092,18363100,2114900,3225600,454,454,38800
6020,24.5452,18635500,2185600,3204096,454,454,700300
6021,21.6521,20504000,2161000,3241984,454,454,40500
6022,21.0835,17531800,2430100,3215360,454,454,43100
6023,21.3428,23006000,2685700,3193856,454,454,41900
6024,20.65101,20076100,2865100,3239936,454,454,669400
6025,21.1286,19606200,2826500,3238912,454,454,41100
6026,21.0539,19921400,2717000,3182592,454,454,41500
6027,20.2317,19049200,2604700,3203072,454,454,41000
6028,19.8909,19679000,2582500,3223552,454,454,649100
6029,22.298,19614100,2604900,3183616,454,454,62300
6030,20.2626,18710300,2531900,3227648,454,454,41700
6031,19.6677,18504200,2883100,3240960,454,454,52700
6032,22.1853,20695800,2285200,3228672,454,454,636900
6033,28.4073,18686300,2654700,3245056,454,454,48900
6034,26.1535,17893300,2837500,3217408,454,454,38100
6035,17.64799,20477000,2783700,3245056,454,454,675900
6036,18.9761,26364300,2281700,3240960,454,454,38200
6037,19.3004,24473700,2048000,3220480,454,454,51300
6038,17.2877,16287600,2175200,3254272,454,454,40400
6039,18.5962,17466000,2233600,3235840,454,454,651100
6040,17.2925,17958500,2017500,3232768,454,454,46100
6041,18.7173,15778900,2066500,3219456,454,454,38500
6042,19.1465,17032000,2009000,3261440,454,454,41500
6043,18.2633,15910900,1912700,3211264,454,454,740100
6044,17.5108,17257400,2180100,3248128,454,454,38000
6045,18.7688,17734200,2348600,3239936,454,454,38200
6046,17.0016,16655700,1995500,3222528,454,454,41800
6047,18.3892,16106800,2115700,3226624,454,454,656200
6048,20.6734,16900400,2126000,3210240,454,454,39300
6049,19.0393,15371400,2258700,3220480,454,454,38300
6050,19.0521,16939900,2169400,3202048,454,454,47600
6051,16.7628,19216300,2289000,3232768,454,454,688700
6052,17.729,17661200,2152500,3309568,454,454,46200
6053,17.6505,17536000,1936300,3229696,454,454,39200
6054,19.40059,15094000,2353700,3249152,454,454,42200
