frame,deltaMs,CPU Main Thread Frame Time,CPU Render Thread Frame Time,GPU Frame Time,Draw Calls Count,Batches Count,FogVision.UpdateMaterial
25435,22.3584,16248000,2363900,3506176,458,458,68000
25436,20.2683,21809400,2416400,3491840,458,458,43400
25437,17.7219,16688600,2454100,3484672,458,458,43800
25438,17.1251,19949600,2186900,3501056,458,458,710500
25439,18.7943,18531500,2250500,3481600,458,458,42900
25440,18.9398,15703600,1809000,3486720,458,458,46700
25441,19.5372,15704800,2074700,3492864,458,458,111900
25442,18.9434,17374600,2356700,3493888,458,458,640900
25443,20.2317,17363900,2218200,3495936,458,458,80900
25444,19.981,17697800,2293500,3485696,458,458,43700
25445,20.1628,17504900,2449700,3490816,458,458,52900
25446,17.888,18345200,2510500,3470336,458,458,791900
25447,19.0684,18175000,2537800,3492864,458,458,74900
25448,17.5112,18417300,2231400,3492864,458,458,43400
25449,17.2852,16235900,2062700,3517440,458,458,50700
25450,19.5272,17528100,2530900,3488768,458,458,623600
25451,18.6838,15993500,2048900,3499008,458,458,79700
25452,18.8023,15704000,2114500,3468288,458,458,85200
25453,16.7048,18086400,3226900,3492864,458,458,44400
25454,18.4328,16967900,2217600,3483648,458,458,653800
25455,17.8405,17195900,1964500,3505152,458,458,53900
25456,21.6551,15119100,2319300,3471360,458,458,61500
25457,18.6773,17030800,1874500,3533824,458,458,42200
25458,17.1612,16455800,2518900,3522560,458,458,810000
25459,19.1256,20011200,1877000,3493888,458,458,68700
25460,17.91129,17280900,2178700,3493888,458,458,44700
25461,18.8818,15713900,2117200,3505152,458,458,45900
25462,19.4279,17605700,2391900,3499008,458,458,707300
25463,17.975,16261099,2304300,3521536,458,458,43600
25464,17.7444,17433400,2114000,3523584,458,458,81100
25465,18.7753,17463300,2105600,3492864,458,458,51500
25466,18.96551,16607199,2348900,3502080,458,458,632400
25467,20.0938,16052900,2248800,3504128,458,458,40000
25468,19.0294,17261400,1923800,3489792,458,458,44300
25469,16.92209,17548800,3385100,3448832,458,458,60200
25470,19.4005,18444800,2291500,3481600,458,458,621600
25471,20.6139,17446100,2066399,3453952,458,458,41500
25472,19.5033,15475600,2799500,3520512,458,458,45500
25473,19.65561,17945200,2468100,3443712,458,458,54600
25474,17.4011,18543000,2362700,3486720,458,458,631300
25475,19.1316,18139500,2155900,3493888,458,458,54100
25476,16.8002,18206300,2133500,3494912,458,458,43600
25477,19.173,15931000,2679200,3491840,458,458,44000
25478,18.4859,17353000,2080099,3512320,458,458,691100
25479,19.7167,15222400,2326300,3506176,458,458,44900
25480,20.6427,17215400,2322300,3504128,458,458,66500
25481,19.4529,16963800,2198300,3488768,458,458,78100
25482,17.8057,18132400,2470600,3523584,458,458,634300
25483,20.4645,18655000,2106200,3503104,458,458,43600
25484,20.1933,17907000,2417100,3493888,458,458,43800
25485,17.0134,16398499,2899400,3663872,458,458,50300
25486,19.4174,18773900,2492200,3500032,458,458,662400
25487,18.5314,18588500,1986200,3478528,458,458,80300
25488,17.6901,15594700,2408700,3524608,458,458,53500
25489,18.596,17412100,2191200,3480576,458,458,43800
25490,20.6962,16744300,2016300,3500032,458,458,627700
25491,17.836,16078199,1968600,3491840,458,458,59400
25492,17.5158,17173500,2406000,3542016,458,458,46200
25493,17.4531,19342600,2042700,3497984,458,458,49900
25494,19.1842,16282300,2024400,3512320,458,458,636200
25495,22.2778,15917000,2063000,3495936,458,458,57600
25496,16.8005,15869200,2206500,3514368,458,458,43800
25497,17.509,17694500,2239300,3487744,458,458,95400
25498,17.5496,20460400,2030700,3478528,458,458,630900
