frame,deltaMs,CPU Main Thread Frame Time,CPU Render Thread Frame Time,GPU Frame Time,Draw Calls Count,Batches Count,FogVision.UpdateMaterial
26251,24.9657,23328300,2156700,3576832,458,458,86800
26252,26.8751,20246200,2663800,3582976,458,458,807000
26253,24.3597,22263200,2483600,3597312,458,458,50800
26254,26.2235,23247700,2866000,3593216,458,458,52500
26255,24.46811,24621400,2513900,3606528,458,458,671900
26256,23.9827,22169800,3604500,3586048,458,458,81600
26257,23.30481,24277100,2480600,3610624,458,458,54800
26258,25.72379,22731700,3166300,3579904,458,458,819300
26259,26.2675,22116600,2292900,3597312,458,458,80000
26260,26.0342,21114300,3641200,3604480,458,458,77700
26261,21.6015,23852400,2752200,3573760,458,458,1024400
26262,26.7042,24489700,2563500,3577856,458,458,50600
26263,25.9982,24120200,2717800,3571712,458,458,50600
26264,22.1083,19914000,2399400,3590144,458,458,737400
26265,27.9663,24950000,2562700,3584000,458,458,46900
26266,23.7095,23462300,2323100,3759104,458,458,68500
26267,22.5364,20220100,2647800,3574784,458,458,752100
26268,18.2456,25346100,3587000,3591168,458,458,55300
26269,19.4491,22035800,2566600,3565568,458,458,42600
26270,18.0273,20272800,2225700,3590144,458,458,73500
26271,19.8737,16746200,2284200,3585024,458,458,699700
26272,20.3077,17811100,2357200,3571712,458,458,44500
26273,19.35911,16029300,2150100,3589120,458,458,41900
26274,20.35249,18452400,2249300,3569664,458,458,44000
26275,18.1229,18592500,2572800,3579904,458,458,679100
26276,18.9778,17643000,2656900,3593216,458,458,83200
26277,18.3544,18310900,2233800,3581952,458,458,42900
26278,20.776,16563400,2055100,3571712,458,458,42500
26279,17.9099,17443900,2301300,3578880,458,458,664900
26280,18.1712,16837700,2897600,3588096,458,458,76000
26281,19.521,19313800,2205400,3579904,458,458,46800
26282,19.6005,16109300,2142700,3570688,458,458,43500
26283,18.8377,16567699,2011299,3609600,458,458,712600
26284,18.5105,18079100,2741800,3585024,458,458,41900
26285,19.4108,17898200,2663300,3579904,458,458,45300
26286,17.5165,16792300,2159800,3537920,458,458,52900
26287,17.6202,17067400,2234900,3592192,458,458,645000
26288,19.497,17608800,2186100,3603456,458,458,62700
26289,18.8185,15968000,2201000,3579904,458,458,55900
26290,17.4238,16117300,3063200,3579904,458,458,94600
26291,21.4765,17660400,2409600,3602432,458,458,667300
26292,20.5005,16900400,2102900,3567616,458,458,44100
26293,19.3214,15943400,2162200,3598336,458,458,40200
26294,20.5807,19456500,2307300,3601408,458,458,44700
26295,17.7738,18852700,2791400,3575808,458,458,625900
26296,20.8592,17751500,3244500,3587072,458,458,70600
26297,17.5983,18804900,2155600,3591168,458,458,42700
26298,20.0886,15947100,2189400,3614720,458,458,42400
26299,18.7176,19373900,2017399,3579904,458,458,640000
26300,19.7694,16181400,2438100,3593216,458,458,61500
26301,21.0128,18625900,2239700,3616768,458,458,49700
26302,18.3996,17223900,2296800,3575808,458,458,54900
26303,20.6327,18092800,2189300,3596288,458,458,655800
26304,24.1902,19458200,1959800,3576832,458,458,52400
26305,21.2093,16923500,2403500,3602432,458,458,46000
26306,20.5576,18535700,2163500,3589120,458,458,47000
26307,22.3595,22391600,2689100,3590144,458,458,682200
26308,23.5962,19147800,2691000,3597312,458,458,44100
26309,24.04,18870600,2323900,3592192,458,458,46900
26310,22.1384,20742500,2930900,3545088,458,458,763000
26311,22.4853,20633700,2633900,3580928,458,458,42800
26312,20.0987,22357100,3534400,3553280,458,458,43800
26313,21.8505,19898600,2455400,3582976,458,458,58100
26314,22.8445,20716000,2483400,3550208,458,458,640500
26315,21.4577,18025600,2778100,3600384,458,458,53000
26316,20.9656,19415200,2548900,3591168,458,458,48200
26317,21.634,21081800,2515000,3551232,458,458,45800
26318,21.4851,19443600,2292800,3609600,458,458,629300
26319,22.3772,19202700,3388500,3601408,458,458,42500
26320,20.3584,19874500,2906700,3552256,458,458,66700
26321,21.3664,19716600,2461100,3588096,458,458,102200
26322,22.8607,19819700,2400000,3593216,458,458,792200
26323,21.5361,18532100,2588100,3590144,458,458,42200
26324,21.5399,19538000,3004900,3591168,458,458,44500
26325,21.4004,20553100,2856400,3596288,458,458,43400
26326,19.7704,19682300,2312500,3588096,458,458,628300
26327,22.4991,19847200,2283600,3588096,458,458,43900
26328,21.7975,19596800,2348700,3582976,458,458,50800
26329,20.7782,17987000,2445600,3591168,458,458,50600
26330,19.9047,20663300,2949800,3544064,458,458,663800
26331,20.4837,19950800,2634900,3542016,458,458,50000
26332,19.7108,18492300,2264100,3588096,458,458,44000
26333,22.0086,17682600,2122800,3595264,458,458,45100
26334,19.3432,18473900,2143400,3591168,458,458,772600
26335,21.5817,17888700,2498400,3579904,458,458,42200
26336,21.3585,20320100,2144600,3589120,458,458,44200
26337,19.0988,17426700,2174300,3603456,458,458,43400
26338,20.3288,19733000,2964100,3604480,458,458,653000
